2754848,NL,03,0243,52.34167,5.62083,,Gelderland,Harderwijk,,Harderwijk,Harderwijk,,40516,"3841,3848,3843,3846,3845,3847,3844,3842"
2755367,NL,05,1894,51.36083,5.94306,,Limburg,Peel en Maas,,Grashoek,Grashoek,,1355,5985
2757867,NL,15,0163,52.43417,6.5375,,Overijssel,Hellendoorn,,Daarle,Daarle,,855,7688
2759429,NL,03,0262,52.12417,6.44306,,Gelderland,Lochem,,Barchem,Barchem,,910,7244
2745800,NL,03,1509,51.94333,6.45833,,Gelderland,Oude IJsselstreek,,Varsseveld,Varsseveld,"Faassefeld,Varseveld,Varsseveld,wrswld,Варссевелд,ورسولد",5450,7051
2746342,NL,05,1641,51.16167,5.84167,,Limburg,Maasgouw,,Thorn,Thorn,"Thorn,Toear,Torn,tuo er en,托爾恩",2295,6017
2747879,NL,15,0180,52.61417,6.18472,,Overijssel,Staphorst,,Rouveen,Rouveen,,0,7954
2751729,NL,02,1940,52.84618,5.70912,,Friesland,De Fryske Marren,,Lemmer,Lemmer,"De Lemmer,Lemmer",10050,"8531,8532"
2751894,NL,02,0086,52.98257,6.0024,,Friesland,Opsterland,,Langezwaag,Langezwaag,"Langezwaag,Langsweagen",615,8404
2752192,NL,06,0851,51.56917,4.40972,,Noord-Brabant,Steenbergen,,Kruisland,Kruisland,,1785,4756
2752476,NL,07,0479,52.4604,4.80463,,Noord-Holland,Zaanstad,,Koog aan de Zaan,Koog aan de Zaan,"Kogas prie Zano,Koog",0,1541
2753416,NL,05,1640,51.19,5.8125,,Limburg,Leudal,,Hunsel,Hunsel,Hunsel,0,6013
2754097,NL,03,0243,52.35833,5.67778,,Gelderland,Harderwijk,,Hierden,Hierden,,0,3849
2755358,NL,06,0786,51.75902,5.73882,,Noord-Brabant,Grave,,Grave,Grave,"De Graaf,Grave,Xrave,he la fu,khrafh,Граве,Խրավե,خرافه,赫拉弗",12999,5361
2756178,NL,06,1652,51.58083,5.76944,,Noord-Brabant,Gemert-Bakel,,Elsendorp,Elsendorp,,560,5424
2756192,NL,01,1681,52.8925,6.7375,,Drenthe,Borger-Odoorn,,Ellertshaar,Ellertshaar,,0,9535
2756224,NL,01,1680,52.96583,6.61806,,Drenthe,Aa en Hunze,,Eldersloo,Eldersloo,,0,9453
2758777,NL,15,1708,52.72667,5.96111,,Overijssel,Steenwijkerland,,Blokzijl,Blokzijl,,1110,8356
2760096,NL,10,1714,51.27333,3.44722,,Zeeland,Sluis,,Aardenburg,Aardenburg,"Aarntenmpournk,Erreburg,ardnbrg,Άαρντενμπουργκ,آردنبرگ,آرڈنبرگ",2005,4527
2745091,NL,06,1719,51.665,4.74861,,Noord-Brabant,Drimmelen,,Wagenberg,Wagenberg,,1905,4845
2745301,NL,11,0626,52.1275,4.44861,,Zuid-Holland,Voorschoten,,Voorschoten,Voorschoten,,22468,"2251,2253,2252,2254"
2746083,NL,04,1895,53.22583,6.95139,,Groningen,Oldambt,,'t Waar,t Waar,"'t Waar,Het Waar,Waar",0,9942
2746331,NL,03,0281,51.88667,5.42917,,Gelderland,Tiel,,Tiel,Tiel,"Tiel,Til,Тил",40702,"4006,4001,4007,4004,4003,4002,4005"
2747109,NL,10,0715,51.27833,3.83611,,Zeeland,Terneuzen,,Sluiskil,Sluiskil,Sluuskille,2411,4541
2748876,NL,10,1676,51.62583,3.98333,,Zeeland,Schouwen-Duiveland,,Ouwerkerk,Ouwerkerk,,450,4305
2748956,NL,06,1655,51.58667,4.45972,,Noord-Brabant,Halderberge,,Oud Gastel,Oud Gastel,,5305,4751
2749344,NL,05,0984,51.52917,6.01667,,Limburg,Venray,,Oostrum,Oostrum,,2375,5807
2750555,NL,02,0098,52.849,5.88516,,Friesland,Weststellingwerf,,Munnekeburen,Munnekeburen,"Monnikeburen,Monnikenburen,Munnekeburen,Munnikeburen",370,8485
2750766,NL,06,0824,51.54417,5.17778,,Noord-Brabant,Oisterwijk,,Moergestel,Moergestel,,0,5066
2750913,NL,05,1903,50.78,5.79167,,Limburg,Eijsden-Margraten,,Mheer,Mheer,"Maer,Meehr,Meer",935,6261
2751499,NL,02,1900,53.1259,5.53201,,Friesland,Súdwest-Fryslân,,Lollum,Lollum,"Lollum,Ruigelollum",260,8823
2751687,NL,09,0327,52.1325,5.43194,,Utrecht,Leusden,,Leusden,Leusden,"Hamersveld,Leusden,Leusden-Centrum,Леусден",29215,"3834,3831,3832,3833"
2751714,NL,03,0268,51.86167,5.86667,,Gelderland,Nijmegen,,Lent,Lent,Tent,9160,"6515,6663"
2755449,NL,15,1735,52.23333,6.58611,,Overijssel,Hof van Twente,,Goor,Goor,"Goor,Гоор",11460,"7472,7471"
2755717,NL,01,1680,52.97167,6.79444,,Drenthe,Aa en Hunze,,Gasselte,Gasselte,,1495,9462
2755850,NL,01,1699,53.16,6.45972,,Drenthe,Noordenveld,,Foxwolde,Foxwolde,"Fokswolde,Wolde",150,9314
2756218,NL,01,1680,52.9575,6.58056,,Drenthe,Aa en Hunze,,Eleveld,Eleveld,,0,9456
2756405,NL,01,1730,53.17583,6.54306,,Drenthe,Tynaarlo,,Eelderwolde,Eelderwolde,Eeldenerwolde,295,9766
2756683,NL,03,1705,51.89,6.0,,Gelderland,Lingewaard,,Doornenburg,Doornenburg,,2075,6686
2759511,NL,06,1652,51.50333,5.74028,,Noord-Brabant,Gemert-Bakel,,Bakel,Bakel,,4140,5761
2744800,NL,10,0715,51.2325,3.82639,,Zeeland,Terneuzen,,Westdorpe,Westdorpe,,2113,4554
2744806,NL,09,0310,52.15,5.125,,Utrecht,De Bilt,,Westbroek,Westbroek,,0,3615
2747994,NL,01,0119,52.68833,6.26528,,Drenthe,Meppel,,Rogat,Rogat,,125,7949
2748042,NL,10,0718,51.4525,3.62639,,Zeeland,Vlissingen,,Ritthem,Ritthem,Rittem,370,4389
2749883,NL,06,1709,51.6425,4.53194,,Noord-Brabant,Moerdijk,,Noordhoek,Noordhoek,,1030,4759
2750832,NL,04,1895,53.195,7.01389,,Groningen,Oldambt,,Midwolda,Midwolda,,1885,9681
2752374,NL,10,0717,51.48167,3.55417,,Zeeland,Veere,,Koudekerke,Koudekerke,,2880,"4361,4371"
2754106,NL,02,0058,53.34732,5.97227,,Friesland,Dongeradeel,,Hiaure,Hiaure,"De Lytse Jouwer,Hiaure",65,9148
2755533,NL,11,0689,51.85083,4.89028,,Zuid-Holland,Giessenlanden,,Giessenburg,Giessenburg,"Giesen Nieuwkerk,Giessen Nieuwkerk",4800,3381
2756577,NL,02,1891,53.2959,6.04609,,Friesland,Dantumadiel,,Driezum,Driezum,"Driesum,Driezum",840,9114
2757220,NL,07,0400,52.95988,4.75933,,Noord-Holland,Den Helder,,Den Helder,Den Helder,"DHR,De Helder,Den Helder,Den-Khelder,Der Helder,Helder,Le Helder,Nten Chelnter,deng hai er de,dn hldr,Ντεν Χέλντερ,Ден-Хелдер,Դեն Հելդեր,دن هلدر,デン・ヘルダー,登海尔德",59569,"1782,1783,1786,1784,1785,1781"
2758075,NL,02,1900,53.08799,5.54621,,Friesland,Súdwest-Fryslân,,Burgwerd,Burgwerd,,255,8742
2758460,NL,06,0757,51.59083,5.32917,,Noord-Brabant,Boxtel,,Boxtel,Boxtel,"Bokstel,Boxtel,bwkstl,Бокстел,Բոքստել,بوكستل",29511,"5281,5282,5283"
2759132,NL,06,1724,51.31917,5.35833,,Noord-Brabant,Bergeijk,,Bergeijk,Bergeijk,"Bergeijk,Bergeik",18181,5571
2759147,NL,03,1945,51.82167,5.91667,,Gelderland,Berg en Dal,,Berg en Dal,Berg en Dal,,1949,"6572,6571"
2743990,NL,09,0632,52.115,4.83611,,Utrecht,Woerden,,Zegveld,Zegveld,,0,"3651,3474,3471"
2745100,NL,01,0109,52.72417,6.75,,Drenthe,Coevorden,,Wachtum,Wachtum,,280,7754
2747570,NL,04,0040,53.23327,6.81566,,Groningen,Slochteren,,Schildwolde,Schildwolde,,1485,"9621,9626"
2749577,NL,04,0037,53.035,7.04028,,Groningen,Stadskanaal,,Onstwedde,Onstwedde,,1935,9591
2750389,NL,04,1663,53.34333,6.32917,,Groningen,De Marne,,Niekerk,Niekerk,,40,9972
2751042,NL,05,1507,51.51333,6.08472,,Limburg,Horst aan de Maas,,Meerlo,Meerlo,Meerloo,1605,5864
2751106,NL,15,0166,52.575,6.02361,,Overijssel,Kampen,,Mastenbroek,Mastenbroek,,0,8293
2751106,NL,15,1896,52.575,6.02361,,Overijssel,Zwartewaterland,,Mastenbroek,Mastenbroek,,0,"8291,8294"
2751254,NL,02,1900,53.05458,5.40231,,Friesland,Súdwest-Fryslân,,Makkum,Makkum,,3285,8754
11746820,NL,04,0014,53.23955,6.66278,,Groningen,Groningen,,Lageland GN,Lageland GN,,0,9622
2743861,NL,03,0214,51.9125,5.40278,,Gelderland,Buren,,Zoelen,Zoelen,,1010,4011
2747930,NL,06,1674,51.53083,4.46528,,Noord-Brabant,Roosendaal,,Roosendaal,Roosendaal,"Roosendaal,Rosendael,Rozendael,Rozendal,Rozendal',ZYO,losendal,luo sen da er,ro sen dal,rozendaru,rwsyndal,Розендал,Розендаль,روزن‌دال,روسيندال,โรเซนดาล,ローゼンダール,罗森达尔,로센달",77725,"4702,4703,4706,4701,4708,4707,4715,4705,4704"
2749008,NL,04,1651,53.43,6.82639,,Groningen,Eemsmond,,Oudeschip,Oudeschip,,120,9984
2749343,NL,02,0058,53.33077,6.06171,,Friesland,Dongeradeel,,Oostrum,Oostrum,"Eastrum,Oostrum",120,9125
2750815,NL,09,0736,52.20667,4.8625,,Utrecht,De Ronde Venen,,Mijdrecht,Mijdrecht,"Mijdrecht,Mudrecht,Müdrecht",15230,"3643,3642,3641"
2752648,NL,01,1681,52.83167,6.85972,,Drenthe,Borger-Odoorn,,Klijndijk,Klijndijk,,685,7871
2754519,NL,04,1895,53.15667,7.00972,,Groningen,Oldambt,,Heiligerlee,Heiligerlee,,1365,9677
2754706,NL,05,1641,51.17917,5.89444,,Limburg,Maasgouw,,Heel,Heel,,3980,6097
2755702,NL,02,1900,53.05772,5.71306,,Friesland,Súdwest-Fryslân,,Gauw,Gauw,,365,8627
11746060,NL,11,0523,51.82933,4.83497,,Zuid-Holland,Hardinxveld-Giessendam,,Hardinxveld-Giessendam,Hardinxveld-Giessendam,,0,"3373,3372,3371"
2743944,NL,06,1709,51.6725,4.67917,,Noord-Brabant,Moerdijk,,Zevenbergschen Hoek,Zevenbergschen Hoek,Zevenbergschehoek,1245,4765
2743944,NL,06,1719,51.6725,4.67917,,Noord-Brabant,Drimmelen,,Zevenbergschen Hoek,Zevenbergschen Hoek,Zevenbergschehoek,1245,4766
2749320,NL,07,0431,52.43917,4.87639,,Noord-Holland,Oostzaan,,Oostzaan,Oostzaan,"Eastsaan,Oostzaan,Ostzan,awstzan,Остзан,Օստզան,أوستزان",0,1511
2749641,NL,04,1651,53.39333,6.71389,,Groningen,Eemsmond,,Oldenzijl,Oldenzijl,Oldenxijl,45,9986
2750417,NL,02,0060,53.44502,5.774,,Friesland,Ameland,,Nes,Nes,Nes,1140,9163
2750754,NL,06,1674,51.54,4.34167,,Noord-Brabant,Roosendaal,,Moerstraten,Moerstraten,,390,"4726,4727"
2751379,NL,07,0532,52.6975,5.20417,,Noord-Holland,Stede Broec,,Lutjebroek,Lutjebroek,,2120,"1614,1616"
2756543,NL,06,0797,51.68583,5.13333,,Noord-Brabant,Heusden,,Drunen,Drunen,,0,"5151,5152"
2756789,NL,01,0109,52.77,6.81944,,Drenthe,Coevorden,,Diphoorn,Diphoorn,,65,7842
2757318,NL,03,0297,51.76833,5.18889,,Gelderland,Zaltbommel,,Delwijnen,Delwijnen,Beneden Delwijnen,0,5316
2759526,NL,06,0738,51.74333,5.02222,,Noord-Brabant,Aalburg,,Babyloniënbroek,Babyloniënbroek,"Babilonienbroek,Babiloniënbroek",335,4269
2759899,NL,07,0361,52.63167,4.74861,,Noord-Holland,Alkmaar,,Alkmaar,Alkmaar,"Alkmaar,Alkmaer,Alkmar,Alkmaras,a er ke ma er,alkeumaleu,alkmar,arukumaru,Άλκμααρ,Алкмаар,Алкмар,Ալկմար,אלקמאר,آلکمار,ألكمار,ئەڵکمار,アルクマール,阿尔克马尔,알크마르",94853,"1825,1827,1824,1826,1821,1813,1822,1823,1812,1815,1811,1816,1817,1814"
2744140,NL,06,1674,51.48417,4.3875,,Noord-Brabant,Roosendaal,,Wouwse Plantage,Wouwse Plantage,Wouwse-Plantage,590,4725
2747458,NL,02,1900,53.08016,5.45162,,Friesland,Súdwest-Fryslân,,Schraard,Schraard,,180,8746
2747883,NL,04,1651,53.3825,6.62083,,Groningen,Eemsmond,,Rottum,Rottum,,80,9998
2749589,NL,15,1708,52.775,6.14722,,Overijssel,Steenwijkerland,,Onna,Onna,,100,8344
2749671,NL,02,0085,52.93788,6.13089,,Friesland,Ooststellingwerf,,Oldeberkoop,Oldeberkoop,"Aldeberkeap,Berkeap,Berkoop,Oldeberkoop",1190,8421
2750553,NL,02,0079,53.30385,6.272,,Friesland,Kollumerland en Nieuwkruisland,,Munnekezijl,Munnekezijl,"Munnekezijl,Munnikenzijl",405,9853
2752484,NL,05,1894,51.3575,5.99306,,Limburg,Peel en Maas,,Koningslust,Koningslust,,1270,5984
2752660,NL,06,0879,51.48083,4.65417,,Noord-Brabant,Zundert,,Klein Zundert,Klein-Zundert,Klein Zundert,1320,4882
2755574,NL,02,0059,53.23794,6.20367,,Friesland,Achtkarspelen,,Gerkesklooster,Gerkesklooster,"Gerkeskleaster,Gerkesklooster",730,9873
2756431,NL,07,0385,52.51215,5.04805,,Noord-Holland,Edam-Volendam,,Edam,Edam,"Edam,Ehdam,Gorad Ehdam,ai dan,edam,edamu,Горад Эдам,Едам,Эдам,エダム,埃丹,에담",7380,1135
2759256,NL,05,0983,51.3125,6.11528,,Limburg,Venlo,,Belfeld,Belfeld,Belvend,0,5951
2745019,NL,02,0079,53.2958,6.23208,,Friesland,Kollumerland en Nieuwkruisland,,Warfstermolen,Warfstermolen,,150,9852
2747501,NL,01,0109,52.84583,6.75556,,Drenthe,Coevorden,,Schoonoord,Schoonoord,,2030,7848
2747720,NL,07,0441,52.7875,4.79861,,Noord-Holland,Schagen,,Schagen,Schagen,"Schagen,Skagen,Skhagen,Sxagen,si ha heng,Схаген,Շխագեն,斯哈亨",5910,"1742,1741"
2754064,NL,07,0402,52.22333,5.17639,,Noord-Holland,Hilversum,,Hilversum,Hilversum,"Hilfertsom,Hilversum,Hilvertsheim,Khilversjum,Khilversum,QYI,hylfrswm,xi er fu se mu,Хилверсум,Хилверсюм,Հիլվերսում,هيلفرسوم,هیلفرسوم,希爾弗瑟姆",83640,"1221,1214,1216,1217,1211,1212,1218,1213,1222,1215,1223,1403"
2757095,NL,07,0361,52.55667,4.84583,,Noord-Holland,Alkmaar,,De Rijp,De Rijp,Rijp,3980,1483
2743507,NL,02,0070,53.18953,5.60689,,Friesland,Franekeradeel,,Zweins,Zweins,"Swyns,Zweins",110,8814
2744593,NL,15,1708,52.76333,5.99306,,Overijssel,Steenwijkerland,,Wetering,Wetering,De Wetering,165,8363
2747380,NL,02,0070,53.21823,5.48402,,Friesland,Franekeradeel,,Sexbierum,Sexbierum,"Seisbierrum,Sexbierum,Sixbierum",1530,8855
2751189,NL,06,1659,51.54083,5.57222,,Noord-Brabant,Laarbeek,,Mariahout,Mariahout,,1130,5738
2752492,NL,05,1711,51.05167,5.95833,,Limburg,Echt-Susteren,,Koningsbosch,Koningsbosch,,1540,6104
2755302,NL,09,0310,52.12333,5.15278,,Utrecht,De Bilt,,Groenekan,Groenekan,,1565,3737
2757124,NL,01,1730,53.11667,6.60278,,Drenthe,Tynaarlo,,De Punt,De Punt,Punt,200,9493
2759757,NL,02,0058,53.37475,6.12698,,Friesland,Dongeradeel,,Anjum,Anjum,"Anjum,Eanjum",880,9133
6697854,NL,02,0074,52.96829,5.97116,,Friesland,Heerenveen,,De Knipe,De Knipe,"De Knijpe,De Knipe",1480,8456
2743959,NL,15,0147,52.32417,6.72361,,Overijssel,Borne,,Zenderen,Zenderen,,980,"7625,7621"
2744156,NL,06,0874,51.815,5.00139,,Noord-Brabant,Woudrichem,,Woudrichem,Woudrichem,"Vaudrixem,Woudrichem,fawdrykhym,wo de li he mu,Վաուդրիխեմ,فاودريخيم,沃德里赫姆",14208,4285
2745990,NL,07,0852,52.41917,5.07083,,Noord-Holland,Waterland,,Uitdam,Uitdam,,125,1154
2746871,NL,11,1924,51.73917,4.24167,,Zuid-Holland,Goeree-Overflakkee,,Stad aan 't Haringvliet,Stad aan 't Haringvliet,Stad aan het Haringvliet,0,3243
2747483,NL,10,0678,51.4625,4.0,,Zeeland,Kapelle,,Schore,Schore,,440,4423
2747891,NL,11,0599,51.9225,4.47917,,Zuid-Holland,Rotterdam,,Rotterdam,Rotterdam,"Gorad Ratehrdam,RTM,Roterdam,Roterdama,Roterdamas,Roterdami,Roterdamo,Roterdan,Roterdao,Roterdão,Roterntam,Roterodamum,Rotterdam,Rottérdam,Róterdam,Róterdan,loteleudam,lu te dan,rattartem,rotaradema,rotterudamu,rtrdam,rwtrdam,rwtrdm,rxt the xr dam,Ρότερνταμ,Горад Ратэрдам,Ротердам,Роттердам,ראטערדאם,רוטרדם,راٹرڈیم,رتردام,روتردام,ܪܘܛܪܕܐܡ,रॉटरडॅम,ராட்டர்டேம்,รอตเทอร์ดาม,ရော်တာဒမ်မြို့,როტერდამი,ロッテルダム,鹿特丹,로테르담",598199,"3038,3082,3061,3081,3054,3024,3076,3052,3073,3037,3062,3087,3065,3013,3067,3032,3085,3056,3077,3075,3023,3035,3068,3028,3012,3079,3044,3027,3088,3021,3083,3026,3036,3016,3041,3042,3071,3031,3025,3066,3078,3053,3086,3043,3069,3089,3011,3015,3045,3064,3034,3047,3051,3084,3055,3022,3072,3014,3059,3033,3039,3046,3029,3074,3063"
2747891,NL,11,0599,51.9225,4.47917,,Zuid-Holland,Rotterdam,,Pernis Rotterdam,Rotterdam,"Gorad Ratehrdam,RTM,Roterdam,Roterdama,Roterdamas,Roterdami,Roterdamo,Roterdan,Roterdao,Roterdão,Roterntam,Roterodamum,Rotterdam,Rottérdam,Róterdam,Róterdan,loteleudam,lu te dan,rattartem,rotaradema,rotterudamu,rtrdam,rwtrdam,rwtrdm,rxt the xr dam,Ρότερνταμ,Горад Ратэрдам,Ротердам,Роттердам,ראטערדאם,רוטרדם,راٹرڈیم,رتردام,روتردام,ܪܘܛܪܕܐܡ,रॉटरडॅम,ராட்டர்டேம்,รอตเทอร์ดาม,ရော်တာဒမ်မြို့,როტერდამი,ロッテルダム,鹿特丹,로테르담",598199,3195
2749010,NL,04,0007,53.13833,7.14028,,Groningen,Bellingwedde,,Oudeschans,Oudeschans,,100,9696
2749503,NL,03,0274,51.98583,5.84583,,Gelderland,Renkum,,Oosterbeek,Oosterbeek,"Osterbek,Остербек",11138,"6862,6861"
2749811,NL,11,0576,52.26167,4.49306,,Zuid-Holland,Noordwijkerhout,,Noordwijkerhout,Noordwijkerhout,,11875,"2191,2212,2211"
2750061,NL,03,0267,52.195,5.46667,,Gelderland,Nijkerk,,Nijkerkerveen,Nijkerkerveen,,2905,3864
2750692,NL,05,0944,51.76583,5.87222,,Limburg,Mook en Middelaar,,Molenhoek,Molenhoek,,0,6584
2752162,NL,15,1708,52.7875,5.84028,,Overijssel,Steenwijkerland,,Kuinre,Kuinre,"De Kunder,De Kúnder,ku yin er,庫因爾",795,8374
2754835,NL,03,0262,52.2075,6.29722,,Gelderland,Lochem,,Harfsen,Harfsen,,755,7217
2755467,NL,02,1940,53.01168,5.77151,,Friesland,De Fryske Marren,,Goingarijp,Goingarijp,"Goaiingaryp,Goaiïngaryp,Goengarijp,Goengaryp,Goingarijp,Goëngaryp,Goïngarijp",250,8511
2755984,NL,01,1731,52.8375,6.60694,,Drenthe,Midden-Drenthe,,Eursinge,Eursinge,,65,9434
2759158,NL,11,1931,51.93417,4.78611,,Zuid-Holland,Krimpenerwaard,,Bergambacht,Bergambacht,,0,2861
2759234,NL,05,1903,50.84667,5.7625,,Limburg,Eijsden-Margraten,,Bemelen,Bemelen,,355,6268
2744345,NL,04,0009,53.31,6.74583,,Groningen,Ten Boer,,Winneweer,Winneweer,,0,9793
2744771,NL,06,1702,51.5825,5.8625,,Noord-Brabant,Sint Anthonis,,Westerbeek,Westerbeek,,335,5843
2745673,NL,07,0453,52.46,4.65,,Noord-Holland,Velsen,,Velsen-Zuid,Velsen-Zuid,"Velsen,Velzen",67758,1981
2745754,NL,02,0079,53.26316,6.10222,,Friesland,Kollumerland en Nieuwkruisland,,Veenklooster,Veenklooster,Veenkloster,105,9297
2745926,NL,05,0971,50.99083,5.77222,,Limburg,Stein,,Urmond,Urmond,"Uermend,Werment",3560,6129
2747385,NL,10,1676,51.70167,3.81528,,Zeeland,Schouwen-Duiveland,,Serooskerke,Serooskerke,"Seroskerke,Сероскерке",215,4327
2748077,NL,03,0214,51.95917,5.35694,,Gelderland,Buren,,Rijswijk (GLD),Rijswijk,Rijswijk (GLD),340,4023
2751274,NL,06,0828,51.80583,5.54444,,Noord-Brabant,Oss,,Macharen,Macharen,,625,5367
2753140,NL,15,1708,52.77667,5.95417,,Overijssel,Steenwijkerland,,Kalenberg,Kalenberg,,190,8377
2756767,NL,03,0222,51.965,6.28889,,Gelderland,Doetinchem,,Doetinchem,Doetinchem,"Doetinchem,Dutinkhem,Дутинхем",49906,"7006,7009,7003,7001,7004,7007,7008,7005,7002"
2757240,NL,09,0355,52.13917,5.23889,,Utrecht,Zeist,,Den Dolder,Den Dolder,Dolder,0,3734
2758166,NL,06,1706,51.27167,5.575,,Noord-Brabant,Cranendonck,,Budel,Budel,"Budel,Buul",7895,6021
2759090,NL,06,0855,51.58417,5.14444,,Noord-Brabant,Tilburg,,Berkel-Enschot,Berkel-Enschot,,0,"5057,5056"
2759862,NL,04,0037,53.05083,6.99444,,Groningen,Stadskanaal,,Alteveer,Alteveer,,915,9661
6698718,NL,06,1659,51.50976,5.63839,,Noord-Brabant,Laarbeek,,Aarle-Rixtel,Aarle-Rixtel,"arl-rykstl,آرل-ریکستل,آرلے ریکسٹل",5125,5735
2745449,NL,01,1701,52.85583,6.20833,,Drenthe,Westerveld,,Vledder,Vledder,,1815,8381
2745558,NL,03,0302,52.3325,5.82778,,Gelderland,Nunspeet,,Vierhouten,Vierhouten,,395,8076
2748726,NL,05,1883,51.04333,5.77639,,Limburg,Sittard-Geleen,,Papenhoven,Papenhoven,,730,6124
2749639,NL,02,0098,52.86208,5.94807,,Friesland,Weststellingwerf,,Oldetrijne,Oldetrijne,Oldetrine,170,8479
2749640,NL,02,1940,52.92115,5.80079,,Friesland,De Fryske Marren,,Oldeouwer,Oldeouwer,"Alde Ouwer,Oldeouwer",80,8515
2749669,NL,02,0074,53.05,5.9,,Friesland,Heerenveen,,Aldeboarn,Aldeboarn,"Aldeboarn,Oldeboorn",1525,8495
2751111,NL,04,0025,53.14417,6.2625,,Groningen,Marum,,Marum,Marum,Marum,5170,9363
2753317,NL,05,1729,50.81833,5.85833,,Limburg,Gulpen-Wittem,,Ingber,Ingber,,0,6273
2753996,NL,05,0917,50.92387,5.92528,,Limburg,Heerlen,,Hoensbroek,Hoensbroek,"Gebrook,Hoensbrock,Khunsbruk,Хунсбрук",25000,"6432,6433,6431"
2754991,NL,03,1859,52.1125,6.58194,,Gelderland,Berkelland,,Haarlo,Haarlo,,320,7273
2758096,NL,02,0060,53.44717,5.79906,,Friesland,Ameland,,Buren,Buren,"Bueren,Buren",710,9164
2758186,NL,10,1676,51.66167,4.09444,,Zeeland,Schouwen-Duiveland,,Bruinisse,Bruinisse,,3100,4311
2745018,NL,02,0080,53.15145,5.84404,,Friesland,Leeuwarden,,Wergea,Wergea,"Warga,Wergea",1560,9005
2746426,NL,04,0010,53.30083,7.03611,,Groningen,Delfzijl,,Termunterzijl,Termunterzijl,,245,9948
2747610,NL,10,0716,51.54667,4.10556,,Zeeland,Tholen,,Scherpenisse,Scherpenisse,,1605,4694
2747850,NL,02,1940,52.88589,5.56179,,Friesland,De Fryske Marren,,Ruigahuizen,Ruigahuizen,,120,8564
2749680,NL,06,0824,51.57917,5.18889,,Noord-Brabant,Oisterwijk,,Oisterwijk,Oisterwijk,"Oisterwijk,Ojstervejk,Oosterwijk,Ойстервейк",25980,"5063,5061,5062"
2750110,NL,04,0056,53.26667,6.34028,,Groningen,Zuidhorn,,Niezijl,Niezijl,,410,"9841,9842"
2753092,NL,15,0166,52.50797,5.93056,,Overijssel,Kampen,,Kamperveen,Kamperveen,De Roskam,825,"8265,8278"
