11791096,CA,AB,,53.52331,-113.52513,,Alberta,Edmonton,,Edmonton (West University / Strathcona Place),University of Alberta,,0,T6G
5899302,CA,AB,,53.56667,-113.4,,Alberta,Edmonton,,Edmonton (Central Beverly),Beverly Heights,,0,T5W
5909403,CA,QC,16,45.31678,-72.64912,46078,Quebec,Montérégie,Bromont,Bromont,Bromont,"Bromon,Bromont,ZBM,brwmwn,brwmwn  kbk,Бромон,برومون,برومون، کبک,برومونٹ",6049,J2L
5923921,CA,ON,,43.72192,-79.23091,,Ontario,Scarborough,,Scarborough (Cliffside / Cliffcrest / Scarborough Village West),Cliffcrest,,0,M1M
5975038,CA,AB,,50.58341,-113.86867,,Alberta,,,High River,High River,"Khaj River,Хај Ривер",9826,T1V
6156608,CA,NB,,45.12654,-66.83138,,New Brunswick,,,St. George,St. George,"Saint-George,سینٹ جارج، نیو برنسوک",0,E5C
6184364,CA,NB,,46.15796,-67.58377,,New Brunswick,,,Woodstock,Woodstock,"Vudstok,Vudstokas,Вудсток",0,E7M
5908738,CA,AB,,50.89979,-114.10812,,Alberta,Calgary,,Calgary (Millrise / Somerset / Bridlewood / Evergreen),Bridlewood,,0,T2Y
5951339,CA,ON,,43.07861,-79.08639,,Ontario,Niagara Falls,,Niagara Falls Southeast,Falls View,,0,L2G
6138085,CA,QC,,45.61678,-73.78249,,Quebec,,,Sainte-Rose,Sainte-Rose,,0,H7L
5919566,CA,QC,16,45.45008,-73.28246,57005,Quebec,Montérégie,Chambly,Chambly,Chambly,"Chambly,Shambli,chymbly,shambly  kbk,shwmbly  kybk,Шамбли,Шамблі,شامبلی، کبک,شومبلي، كيبك,چیمبلی",22608,J3L
6325521,CA,QC,12,46.80326,-71.17793,,Quebec,Chaudière-Appalaches,,Lévis,Lévis,"Levi,li wei,lwy  kbk,lyfys,lyws,revu~i,Леви,Леві,لوی، کبک,ليفيس,لیوس,レヴィ,利维",126396,G6Y
6325521,CA,QC,12,46.80326,-71.17793,25213,Quebec,Chaudière-Appalaches,Lévis,Lévis North,Lévis,"Levi,li wei,lwy  kbk,lyfys,lyws,revu~i,Леви,Леві,لوی، کبک,ليفيس,لیوس,レヴィ,利维",126396,G6V
6943830,CA,NB,,47.80779,-65.1945,,New Brunswick,,,Grande-Anse,Grande-Anse,"ghrand ansh,غراند أنسه",0,E8N
7281936,CA,BC,,49.8625,-119.58333,,British Columbia,Kelowna,,Kelowna West,West Kelowna,"District of West Kelowna,West Kelowna,uesutokerouna,u~esutokerouna,xi ji long na,ویسٹ کیلونا,ウェストケロウナ,ウエストケロウナ,西基隆拿",28793,V1Z
5978765,CA,ON,,45.33341,-79.21632,,Ontario,,,Huntsville,Huntsville,"Khantsvil,Khantsvill,hantsfyl,hantsubiru,heng ci wei er,Хантсвил,Хантсвилл,هانتسفيل,ハンツビル,亨茨維爾",19579,P1H
6114862,CA,BC,,49.34783,-124.44231,,British Columbia,,,Qualicum Beach,Qualicum Beach,"Qualicum Beach,XQU,shaty kwalykm,شاطئ كواليكم",0,V9K
5896522,CA,AB,,53.35013,-113.41871,,Alberta,,,Beaumont,Beaumont,"Bomont,Бомонт",7366,T4X
5949493,CA,ON,,46.25837,-81.76649,,Ontario,,,Espanola,Espanola,"Espanola,Española,ai si pa nuo la,esupanora,Еспанола,エスパノーラ,埃斯帕諾拉",4682,P5E
6158349,CA,NB,,45.18044,-67.29529,,New Brunswick,,,St. Stephen,St. Stephen,Saint-Stephen,0,E3L
6137780,CA,QC,16,45.40008,-73.58248,67030,Quebec,Montérégie,Sainte-Catherine,Sainte-Catherine,Sainte-Catherine,"Sainte-Catherine,Sent Katrin,sant kathryn,sheng ka te lin na,snt-katryn  kbk,Сент Катрин,سانت كاثرين,سنت-کاترین، کبک,سین-کیتھرین، کیوبک,圣卡特琳娜",16762,J5C
11791221,CA,AB,,53.64015,-113.46067,,Alberta,Edmonton,,Edmonton (West Lake District),Crystallina Nera West,,0,T5Z
6094407,CA,NB,,45.83512,-66.47917,,New Brunswick,,,Oromocto,Oromocto,,8998,E2V
5905308,CA,ON,,43.87952,-79.73791,,Ontario,,,Bolton,Bolton,,0,L7E
5908723,CA,NS,,44.37856,-64.51882,,Nova Scotia,,,Bridgewater,Bridgewater,"bryj watr,بریج واتر",8070,B4V
5888377,CA,ON,,44.00011,-79.46632,,Ontario,,,Aurora,Aurora,"Arora,Gorad Arora,Orora,ao luo la,awrwra,olola,orora,Арора,Горад Арора,Орора,أورورا,ارورا، اونٹاریو,オーロラ,奧羅拉,오로라",0,L4G
6179268,CA,ON,,43.70359,-79.51513,,Ontario,,,Weston,Weston,,0,M9N
5884492,CA,ON,,44.22327,-76.64538,,Ontario,,,Amherstview,Amherstview,,0,K7N
5989117,CA,ON,,45.3001,-75.91606,,Ontario,Kanata,,Kanata (Katimavik-Hazeldean / Glen Cairn),Kanata,"Kanata,kan na ta,Каната,坎納塔",0,K2L
6077128,CA,QC,15,46.55011,-75.4993,79088,Quebec,Laurentides,Mont-Laurier,Mont-Laurier,Mont-Laurier,"Mon Lorje,Mon-Lor'e,Mont-Laurier,mwn-lwryh,mwnt lwryl,Мон Лорје,Мон-Лорьє,مون-لوریه,مونت لوريل",13405,J9L
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto,,0,M5W
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Underground city),Downtown Toronto,,0,M5X
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto,,0,M5L
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Berczy Park),Downtown Toronto,,0,M5E
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto,,0,M5K
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Ryerson),Downtown Toronto,,0,M5B
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (St. James Park),Downtown Toronto,,0,M5C
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto,,0,M5H
6167863,CA,ON,8133394,43.65011,-79.3829,,Ontario,Toronto,,Downtown Toronto (Central Bay Street),Downtown Toronto,,0,M5G
5883345,CA,ON,,43.60348,-79.54604,,Ontario,Etobicoke,,Etobicoke (Alderwood / Long Branch),Alderwood,,0,M8W
5924989,CA,NS,,45.06685,-64.58207,,Nova Scotia,,,Coldbrook,Coldbrook,,0,B4R
6094325,CA,ON,,44.60868,-79.42068,,Ontario,,,Orillia,Orillia,"Orilija,Orillija,ao li li ya,awrylya,awrylya  antaryw,oriria,Орилија,Ориллия,Оріллія,أوريليا,اوریلیا,اوریلیا، انتاریو,オリリア,奧里利亞",30178,L3V
6137422,CA,NB,,46.36294,-64.74985,,New Brunswick,,,Saint-Antoine,Saint-Antoine,"saynt antwny,ساينت أنتوني,سینٹ-انتوینے، نیو برنسوک",0,E4V
5924618,CA,AB,,51.18341,-114.46871,,Alberta,,,Cochrane,Cochrane,"Kokran,Кокран",16365,T4C
6125653,CA,QC,02,48.5168,-72.23244,91025,Quebec,Saguenay/Lac-Saint-Jean,Roberval,Roberval,Roberval,"Roberval,YRJ",9287,G8H
6137696,CA,QC,15,45.95008,-74.13251,77022,Quebec,Laurentides,Sainte-Adèle,Sainte-Adèle,Sainte-Adèle,"Sainte-Adele,Sainte-Adèle,Ste-Adele,Ste-Adèle",10634,J8B
5897352,CA,ON,,43.73341,-79.4163,,Ontario,,,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Bedford Park,,0,M5M
5924579,CA,ON,,43.95977,-78.16515,,Ontario,,,Cobourg,Cobourg,"Cobourg,Koburg,XGJ,ke bao,kwbwrgh,Кобург,كوبورغ,科堡",18099,K9A
6113406,CA,BC,,54.31507,-130.32098,,British Columbia,,,Prince Rupert,Prince Rupert,"Prince Rupert,Prins Rupert,Prins-Rupert,YPR,bryns rwbyrt,lu po te wang zi gang,peulinseulupeoteu,purinsurupato,Принс Руперт,Принс-Руперт,Прінс-Руперт,برينس روبيرت,پرنس رپرٹ، برٹش کولمبیا,プリンスルパート,鲁珀特王子港,프린스루퍼트",14708,V8J
6137649,CA,QC,,45.93336,-72.43241,,Quebec,,,Saint-Cyrille-De-Wendover,Saint-Cyrille-de-Wendover,,1279,J1Z
6168326,CA,BC,,49.09983,-117.70223,,British Columbia,,,Trail,Trail,"Trejl,YZZ,trayl,Трейл,Трејл,ترايل,ٹریل، برٹش کولمبیا",9707,V1R
5931074,CA,QC,16,45.20008,-72.74913,46080,Quebec,Montérégie,Cowansville,Cowansville,Cowansville,"Cowansville,Kauansvil,kawnswyl  kbk,kwwansfyl  kybk,Кауансвил,كووانسفيل، كيبك,کاونسویل، کبک,کونزولے",10887,J2K
6060385,CA,ON,,43.53528,-79.61861,,Ontario,Mississauga,,Mississauga (West Port Credit / Lorne Park / East Sheridan),Lorne Park,,0,L5H
6158357,CA,ON,,42.77361,-81.18038,,Ontario,St. Thomas,,St. Thomas North,St. Thomas,"Saint Thomas,Sent Tomas,St. Thomas,YQS,sant twmas,sentotomasu,sheng tang ma shi,snt twmas  antaryw,Сент Томас,سانت توماس,سنت توماس، انتاریو,سینٹ تھامس,سینٹ تھامس، اونٹاریو,セントトーマス,聖湯瑪士",36110,N5P
6182957,CA,NL,,48.94994,-55.66492,,Newfoundland and Labrador,,,Windsor,Windsor,,0,A2B
5946011,CA,NS,,44.72238,-63.41816,,Nova Scotia,Dartmouth,,Dartmouth East,East Preston,,0,B2Z
6160771,CA,NS,,46.11684,-60.21515,,Nova Scotia,Sydney,,Sydney Central,Sydney River,,0,B1S
5882799,CA,AB,,51.30011,-114.03528,,Alberta,Airdrie,,Airdrie West,Airdrie,"Erdri,ai er de li,ayrdray,ayrdry,eeodeuli,Ердри,إيردراي,ائرڈرائ,ائیرڈرائی، البرٹا,ایردری,艾尔德里,에어드리",24673,T4B
6138352,CA,QC,15,45.93338,-74.0159,75045,Quebec,Laurentides,Saint-Hippolyte,Saint-Hippolyte,Saint-Hippolyte,"Saint-Hippolyte,St-Hippolyte",8083,J8A
6140750,CA,ON,8581623,45.42519,-75.67863,,Ontario,Ottawa,,Ottawa (Lower Town / Sandy Hill / University of Ottawa),Sandy Hill,,0,K1N
5895482,CA,ON,,43.77639,-79.38028,,Ontario,North York,,North York (Bayview Village),Bayview Village,,0,M2K
5918118,CA,BC,,49.29984,-117.66894,,British Columbia,,,Castlegar,Castlegar,"Kaslgar,YCG,ka si er jia,kaslghar,kslgr  brytysh klmbya,Каслгар,كاسلغار,کسلگر، بریتیش کلمبیا,کیسلگر، برٹش کولمبیا,卡斯尔加",8715,V1N
6066350,CA,QC,16,45.43338,-73.16585,55048,Quebec,Montérégie,Marieville,Marieville,Marieville,Marieville,5600,J3M
7303784,CA,NB,,46.29986,-67.51669,,New Brunswick,,,Hartland,Hartland,"Khartlend,hatorando,Хартленд,ハートランド",902,E7P
6696260,CA,QC,01,48.82857,-67.52197,08053,Quebec,Bas-Saint-Laurent,Matane,Matane,Matane,"Matan,Matane,YME,matan,matan  kybk,Матан,ماتان,ماتان، كيبك,ᒪᑕᓀ",14812,G4W
7871305,CA,ON,,43.73203,-79.49398,,Ontario,Downsview,,Downsview Central,Downsview,,0,M3M
5975503,CA,AB,,53.40009,-117.58567,,Alberta,,,Hinton,Hinton,"Hinton,Khinton,YJP,Хинтон,ہنٹن، البرٹا",9889,T7V
5928488,CA,QC,06,45.46536,-73.66585,66058,Quebec,Montréal,Côte-Saint-Luc,Côte-Saint-Luc West,Côte-Saint-Luc,,31395,H4W
5937522,CA,ON,,42.8501,-80.49968,,Ontario,,,Delhi,Delhi,,0,N4B
5911609,CA,BC,,49.28333,-123.0,,British Columbia,Burnaby,,Burnaby (Burnaby Heights / Willingdon Heights / West Central Valley),Burnaby Heights,,0,V5C
6080488,CA,ON,,43.68694,-79.48917,,Ontario,York,,York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Mount Dennis,,0,M6M
6091314,CA,QC,,45.47675,-73.61432,,Quebec,Notre-Dame-de-GrÔce,,Notre-Dame-de-GrÔce Northeast,Notre-Dame-de-Grâce,NDG,67000,H4A
6176421,CA,ON,,44.5168,-80.01637,,Ontario,,,Wasaga Beach,Wasaga Beach,"Wasaga,Wasaga Beach",7567,L9Z
5971859,CA,BC,5965814,49.28333,-123.03333,,British Columbia,Vancouver,,Vancouver (North Hastings-Sunrise),Hastings-Sunrise,,0,V5K
6088132,CA,QC,17,46.21676,-72.61582,50072,Quebec,Centre-du-Québec,Nicolet,Nicolet,Nicolet,"Nikole,Nikolet,nykwlh  kbk,Николе,Николет,نیکوله، کبک",5257,J3T
6094817,CA,ON,8581623,45.41117,-75.69812,,Ontario,Ottawa,,Government of Canada Ottawa and Gatineau offices,Ottawa,"Gorad Atava,Otava,Otavo,Otawa,Ottaba,Ottahua,Ottava,Ottavae,Ottawa,YOW,atawa,atoya,attava,awtawa,otava,otawa,ottava,wo tai hua,xxttawa,AA¬²±,Οττάβα,Οτταβα,Горад Атава,Отава,Оттавæ,Оттава,Օտտավա,אוטווה,אטאווא,أوتاوا,ئۆتاوا,اتاوا,اوتآوآ,اوٹاوا,اٹاوہ,ओटावा,অটোয়া,ਓਟਾਵਾ,ଓଟାୱା,ஒட்டாவா,ಆಟ್ಟಾವಾ,ഓട്ടവ,ออตตาวา,ཨོ་ཏ་ཝ།,အော့တဝမြို့,ოტავა,ኦታዋ,ᎠᏔᏩ,ᐊᑐᕚ/atavaa,オタワ,渥太華,오타와",812129,K1A
6094817,CA,ON,8581623,45.41117,-75.69812,,Ontario,Ottawa,,Ottawa (Centre Town),Ottawa,"Gorad Atava,Otava,Otavo,Otawa,Ottaba,Ottahua,Ottava,Ottavae,Ottawa,YOW,atawa,atoya,attava,awtawa,otava,otawa,ottava,wo tai hua,xxttawa,AA¬²±,Οττάβα,Οτταβα,Горад Атава,Отава,Оттавæ,Оттава,Օտտավա,אוטווה,אטאווא,أوتاوا,ئۆتاوا,اتاوا,اوتآوآ,اوٹاوا,اٹاوہ,ओटावा,অটোয়া,ਓਟਾਵਾ,ଓଟାୱା,ஒட்டாவா,ಆಟ್ಟಾವಾ,ഓട്ടവ,ออตตาวา,ཨོ་ཏ་ཝ།,အော့တဝမြို့,ოტავა,ኦታዋ,ᎠᏔᏩ,ᐊᑐᕚ/atavaa,オタワ,渥太華,오타와",812129,K2P
6111704,CA,ON,,42.90012,-79.23288,,Ontario,,,Port Colborne,Port Colborne,"Port Kolborn,Port-Kolborn,bwrt kwlbwrn,poteukolbon,potokorubon,pwrt kwlbwrn,Порт Колборн,Порт-Колборн,بورت كولبورن,پورت کولبورن,پورٹ کولبورن,ポートコルボーン,포트콜본",18599,L3K
7870893,CA,AB,,51.01737,-114.06993,,Alberta,Calgary,,Calgary (Elbow Park / Britannia / Parkhill / Mission),Parkhill,,0,T2S
5896495,CA,QC,16,45.31341,-73.8725,70022,Quebec,Montérégie,Beauharnois,Beauharnois,Beauharnois,"Boarnoa,bwarnwa  kbk,bwarnwa  kybk,Боарноа,بوآرنوآ، کبک,بوأرنوا، كيبك,بیوہارنوئس",11918,J6N
5935736,CA,ON,8133394,43.70194,-79.38889,,Ontario,Toronto,,Central Toronto (Davisville),Davisville,"Davisville,Davisville Village",0,M4S
5951644,CA,QC,16,45.28338,-72.98244,46112,Quebec,Montérégie,Farnham,Farnham,Farnham,Farnham,6061,J2N
5971694,CA,AB,,51.14791,-114.0513,,Alberta,Calgary,,Calgary (Sandstone / Harvest Hills / Coventry Hills / Panorama Hills / Beddington),Harvest Hills,,0,T3K
6087824,CA,ON,8133394,43.60019,-79.50527,,Ontario,Toronto,,Etobicoke (New Toronto / Mimico South / Humber Bay Shores),New Toronto,,0,M8V
6122053,CA,NB,,46.68073,-64.88044,,New Brunswick,,,Richibucto,Richibucto,"Richibouctou,Rishibakto,Ришибакто",1298,E4W
5920652,CA,QC,07,45.5001,-75.78265,82025,Quebec,Outaouais,Chelsea,Chelsea,Chelsea,"Chelsi,chlsy  kbk,tshlsy,Челси,تشلسي,چلسی، کبک",0,J9B
5966078,CA,QC,,45.48649,-73.46223,,Quebec,,,Greenfield Park,Greenfield Park,,0,J4V
