656789,FI,06,061,61.76951,23.0658,143,Pirkanmaa,Luoteis-Pirkanmaa,Ikaalinen,Ikaalinen,Ikaalinen,"Ikaalinen,Ikaalineni linn,Ikalis,aykalynn,yi ka li ning,Ікаалінен,Икаалинен,ایکالینن,伊卡利寧",7309,"39501,39500"
633259,FI,08,081,60.88219,26.92406,286,Kymenlaakso,Kouvola,Kouvola,Utti,Utti,"UTI,Utti,Uttis,Утти",0,45410
633798,FI,02,022,60.28682,23.24279,734,Southwest Finland,Salo,Salo,Tuohittu,Tuohittu,,0,25160
640589,FI,08,082,60.45952,26.64083,624,Kymenlaakso,Kotka-Hamina,Pyttis,Purola,Purola,"Purola,Svartback,Svartbäck",0,49240
644210,FI,01,011,60.52981,25.01667,858,Uusimaa,Helsinki,Tuusula,Nuppulinna,Nuppulinna,,0,05430
644752,FI,07,071,60.78491,25.92225,560,Päijänne Tavastia,Lahti,Orimattila,Niinikoski,Niinikoski,,0,16350
646880,FI,19,192,65.67822,24.78172,751,Lapland,Kemi-Tornio,Simo,Maksniemi,Maksniemi,"Maksniemi,Максниеми",0,95230
647416,FI,14,146,63.09238,23.86336,005,South Ostrobothnia Region,Järviseutu,Alajärvi,Luoma-Aho,Luoma-aho,,0,62830
647975,FI,02,021,60.16667,22.05,445,Southwest Finland,Åboland-Turunmaa,Pargas,Lillandet,Lillandet,,0,21650
649253,FI,11,112,63.23289,27.77743,297,Northern Savo,Kuopio,Kuopio,Lammasaho,Lammasaho,,0,71950
654607,FI,19,196,67.42251,24.51664,261,Lapland,Tunturi-Lappi,Kittilä,Kallo,Kallo,"Kallo,Калло",0,99120
656578,FI,01,016,60.38977,25.9964,434,Uusimaa,Loviisa,Loviisa,Isnäs,Isnäs,"Ersnas,Isnaes,Isnes,Isnäs,Иснес",0,07750
657870,FI,17,177,64.02762,23.72972,208,North Ostrobothnia Region,Ylivieska,Kalajoki,Hillilä,Hillilä,,0,68150
634688,FI,02,022,60.5418,23.55768,761,Southwest Finland,Salo,Somero,Terttilä,Terttilä,,0,31490
635246,FI,02,023,60.50877,22.77337,577,Southwest Finland,Turku,Paimio,Taatila,Taatila,,0,21555
651718,FI,19,196,67.87477,24.85142,261,Lapland,Tunturi-Lappi,Kittilä,Köngäs,Köngäs,,0,99140
654007,FI,14,141,62.12962,21.68763,151,South Ostrobothnia Region,Suupohja,Isojoki,Kärjenkoski,Kärjenkoski,,0,64820
656657,FI,19,197,68.90596,27.02881,148,Lapland,Pohjois-Lappi,Inari,Inari,Inari,"Aanaar,Anar,Anár,Enare,Inari,Ânar,Инари",7049,99870
633214,FI,07,071,60.92718,26.02386,398,Päijänne Tavastia,Lahti,Lahti,Uusikylä,Uusikylä,,0,16100
644049,FI,06,069,62.34987,23.82778,936,Pirkanmaa,Ylä-Pirkanmaa,Virrat,Ohtola,Ohtola,,0,34950
644793,FI,11,111,63.63819,26.53128,263,Northern Savo,Ylä-Savo,Kiuruvesi,Niemiskylä,Niemiskylä,"Niemisjarvi,Niemisjärvi,Niemiskyla,Niemiskylä",0,74720
648886,FI,04,041,61.1,21.83333,684,Satakunta,Rauma,Rauma,Lappi,Lappi,"Lapinkyla,Lapinkylä,Lappi,Лаппи",3212,"27250,27260,27220,27230"
650159,FI,10,101,61.42104,26.39706,588,Southern Savonia,Mikkeli,Pertunmaa,Kuortti,Kuortti,"Kuortti,Куортти",0,19410
655649,FI,12,125,63.51667,29.96667,422,North Karelia,Pielisen Karjala,Lieksa,Jongunjoki,Jongunjoki,,0,81970
657367,FI,04,043,61.33333,21.95,531,Satakunta,Pori,Nakkila,Hormisto,Hormisto,,0,29270
661285,FI,17,174,64.42265,25.22234,678,North Ostrobothnia Region,Raahe,Raahe,Alpua,Alpua,"Allua,Alpua,Аллуа",0,86460
631849,FI,07,071,61.14071,25.66273,016,Päijänne Tavastia,Lahti,Asikkala,Vesivehmaa,Vesivehmaa,"QLF,Vesivehmaa",0,17130
632025,FI,01,011,60.27056,24.44132,257,Uusimaa,Helsinki,Kirkkonummi,Veikkola,Veikkola,"Broedraby,Brödraby,Veikkola,Vejkkola,Вейккола",0,02880
632672,FI,06,063,61.26421,24.03122,908,Pirkanmaa,Etelä-Pirkanmaa,Valkeakoski,Valkeakoski,Valkeakoski,"QVK,Valkeakoski,Valkeakoski linn,Valkeakoskis,falkyakwsky,wa er kai a ke si ji,walkyakwsky,Валкеакоски,Валкеакоскі,فالكياكوسكي,والکیاکوسکی,瓦爾凱阿科斯基",20376,"37600,37630"
637948,FI,02,022,60.38333,23.13333,734,Southwest Finland,Salo,Salo,Salo,Salo,"Sala,Salo,Salo Kapell,Salo linn,sa luo,sallo,salw,saro,Сало,سالو,سالو، فن لینڈ,サロ,萨洛,살로",24900,"24240,24100,24260,24280,24130"
645710,FI,13,133,62.41667,24.78333,495,Central Finland Region,Keuruu,Multia,Multia,Multia,"Muldia,Multia,Мултиа",1991,42600
646117,FI,02,025,60.93973,23.15201,430,Southwest Finland,Loimaa,Loimaa,Metsämaa,Metsämaa,,0,32270
652281,FI,02,022,60.25,23.25,734,Southwest Finland,Salo,Salo,Knaapila,Knaapila,,0,25540
6692533,FI,17,173,65.62386,27.62478,615,North Ostrobothnia Region,Oulunkaari,Pudasjärvi,Syöte,Iso Syöte,,0,93280
10102451,FI,15,152,63.28582,22.19339,946,Ostrobothnia Region,Vaasa,Vörå,Oxkangar,Oxkangar,Oxkangar,0,66730
644250,FI,07,071,61.43045,25.84811,781,Päijänne Tavastia,Lahti,Sysmä,Nuoramoinen,Nuoramoinen,"Nuoramoinen,Nuoramojnen,Нуорамойнен",0,19370
646029,FI,09,093,61.29795,29.21634,689,South Karelia,Imatra,Rautjärvi,Miettilä,Miettilä,"Miettila,Miettilae,Miettilja,Miettilä,Миеттиля",0,56710
660838,FI,07,071,61.29901,25.08887,576,Päijänne Tavastia,Lahti,Padasjoki,Auttoinen,Auttoinen,"Auttoinen,Auttojnen,Ауттойнен",1300,17610
631825,FI,16,161,63.47839,23.78285,924,Central Ostrobothnia Region,Kaustinen,Veteli,Veteli,Veteli,"Veteli,Vetil",3523,69700
633663,FI,19,193,66.64063,23.88962,854,Lapland,Torniolaakso,Pello,Turtola,Turtola,,0,95645
644492,FI,02,021,60.07802,22.61983,322,Southwest Finland,Åboland-Turunmaa,Kimitoön,Nivelax,Nivelax,,0,25840
644970,FI,11,111,63.41303,27.33525,402,Northern Savo,Ylä-Savo,Lapinlahti,Nerkoo,Nerkoo,,0,73120
645367,FI,19,191,66.37512,25.37504,698,Lapland,Rovaniemi,Rovaniemi,Muurola,Muurola,,0,97140
649017,FI,06,064,61.98002,23.36954,980,Pirkanmaa,Tampere,Ylöjärvi,Länsi-Aure,Länsi-Aure,,0,34530
655719,FI,18,182,64.55272,28.31981,697,Kainuu,Kajaani,Ristijärvi,Jokikylä,Jokikylä,,0,88440
658629,FI,17,171,65.17654,25.35233,564,North Ostrobothnia Region,Oulu,Oulu,Haukipudas,Haukipudas,"Chaoukipountas,Haukipudas,Khaukipudas,hao ji pu da si,haywkypwdas,Χάουκιπουντας,Хаукипудас,هائوکیپوداس,ہاوکیپوداس,豪基普達斯",17298,"90840,90830"
658670,FI,05,051,61.17255,24.56303,109,Kanta-Häme,Hämeenlinna,Hämeenlinna,Hauho,Hauho,"Hauho,Khaukho,Хаухо",3755,14700
659935,FI,05,053,60.81462,23.62146,061,Kanta-Häme,Forssa,Forssa,Forssa,Forssa,"Forsa,Forss,Forssa,QVE,fu er sa,fwrsa,Форса,Форсса,فورسا,福爾薩",17852,"30420,30300,30100"
641130,FI,08,082,60.55735,27.15005,075,Kymenlaakso,Kotka-Hamina,Hamina,Poitsila,Etelä-Poitsila,"Norsby,Poitsila",0,49410
645821,FI,14,141,62.37717,21.55449,218,South Ostrobothnia Region,Suupohja,Karijoki,Myrkky,Myrkky,"Moertmark,Myrkky,Myrkynkyla,Mörtmark",0,64370
645860,FI,11,114,62.45339,28.03436,420,Northern Savo,Varkaus,Leppävirta,Moninmäki,Moninmäki,,0,79230
647488,FI,11,111,63.27653,27.67671,402,Northern Savo,Ylä-Savo,Lapinlahti,Lukkarila,Lukkarila,,0,71960
651993,FI,02,025,60.97542,23.02135,430,Southwest Finland,Loimaa,Loimaa,Kojonperä,Kojonperä,"Koenpera,Koenperä,Kojonpera,Kojonperä",0,32260
630961,FI,02,025,60.89688,22.84878,430,Southwest Finland,Loimaa,Loimaa,Ylhäinen,Ylhäinen,,0,32430
632986,FI,11,111,63.36495,26.71807,595,Northern Savo,Ylä-Savo,Pielavesi,Vaaraslahti,Vaaraslahti,"Vaaraslahti,Vaaraslanu,Varaslakhti,Вараслахти",0,72710
638915,FI,01,011,60.48767,24.64937,543,Uusimaa,Helsinki,Nurmijärvi,Röykkä,Röykkä,,0,05100
647260,FI,04,041,61.36375,21.62556,051,Satakunta,Rauma,Eurajoki,Luvia,Luvia,,3260,29100
649360,FI,07,071,60.98267,25.66151,398,Päijänne Tavastia,Lahti,Lahti,Lahti,Lahti,"Gorad Lakhty,Lachti,Laht,Lahti,Lahtis,Lakhti,Laxti,QLF,la he di,lah ti,lahty,lakhty,lati,rahati,Λάχτι,Горад Лахты,Лахти,Лахті,לאהטי,لاختی,لاهتي,لاہتی,ลาห์ตี,ラハティ,拉赫蒂,라티",98826,"15160,15300,15170,15320,15101,15340,15810,15840,15230,15500,15240,15610,15100,15680,15700,15850,15950,15200,15520,15210,15830,15110,15140,15900,15800,15150"
650894,FI,14,142,62.71974,23.09718,743,South Ostrobothnia Region,Seinäjoki,Seinäjoki,Koura,Koura,,0,61160
655555,FI,19,194,66.68315,27.97963,320,Lapland,Itä-Lappi,Kemijärvi,Joutsijärvi,Joutsijärvi,"Ioutsijarvi,Joutsijaervi,Joutsijarvi,Joutsijärvi,Joutsjarvi,Joutsjärvi,Иоутсиярви",0,98710
842062,FI,02,023,60.48188,22.37398,423,Southwest Finland,Turku,Lieto,Vanhalinna,Vanhalinna,,0,21410
648345,FI,18,181,64.38862,29.83714,290,Kainuu,Kehys-Kainuu,Kuhmo,Lentiira,Lentiira,"Lentiira,Lentira,Лентира",0,88930
648782,FI,02,025,60.88871,22.62294,561,Southwest Finland,Loimaa,Oripää,Latva,Latva,,0,32520
650425,FI,18,182,64.27021,27.85994,205,Kainuu,Kajaani,Kajaani,Kuluntalahti,Kuluntalahti,"Kuluntalahti,Kuluntalakhti,Кулунталахти",0,87950
654005,FI,06,063,61.2586,23.93663,908,Pirkanmaa,Etelä-Pirkanmaa,Valkeakoski,Kärjenniemi,Kärjenniemi,,0,37860
654287,FI,01,015,60.65886,25.66619,616,Uusimaa,Porvoo,Pukkila,Kantele,Kantele,"Kantele,Kanteleenkyla,Kanteleenkylä",0,07565
654812,FI,15,153,62.48545,21.30352,545,Ostrobothnia Region,Sydösterbotten,Närpes,Kalax,Kalax,Kalaks,0,64210
654984,FI,13,134,61.8162,25.23525,182,Central Finland Region,Jämsä,Jämsä,Kaipola,Kaipola,"Kaipola,Kajpola,Кайпола",0,42220
656183,FI,08,081,61.05251,26.48117,286,Kymenlaakso,Kouvola,Kouvola,Jaala,Jaala,"Jaala,Яала",1893,47710
658607,FI,14,146,63.03333,23.66667,005,South Ostrobothnia Region,Järviseutu,Alajärvi,Haukkala,Haukkala,,0,62730
635696,FI,18,181,64.88685,28.90778,777,Kainuu,Kehys-Kainuu,Suomussalmi,Suomussalmi,Suomussalmi,"Suomusal'mi,Suomussahni,Suomussalmi,Suomussalmi vald,su ao mu si sa er mi,suomusalmi,suomussarumi,Суомуссалми,Суомуссалмі,スオムッサルミ,苏奥穆斯萨尔米,수오무살미",9974,89600
636802,FI,19,192,65.66667,25.05,751,Lapland,Kemi-Tornio,Simo,Simo,Simo,"Simo,Симо",3582,95200
636915,FI,06,064,61.54945,23.66713,980,Pirkanmaa,Tampere,Ylöjärvi,Siivikkala,Siivikkala,,0,33450
637292,FI,10,103,61.8699,28.87999,740,Southern Savonia,Savonlinna,Savonlinna,Savonlinna,Savonlinna,"Nyslott,SVL,Savonlina,Savonlinna,sa weng lin na,sabonlinna,safwnlyna,savu~onrin'na,Савонлина,Савонлинна,Савонлінна,سافونلينا,サヴォンリンナ,萨翁林纳,사본린나",27353,"57120,57220,57170,57510,57310,57810,57130,57100,57710,57600,57200,57210,57230"
637586,FI,02,022,60.11389,22.95,734,Southwest Finland,Salo,Salo,Särkisalo,Särkisalo,"Finby,Saerkisalo,Sjarkisalo,Särkisalo,Сяркисало",0,25630
639215,FI,13,131,62.46608,26.33941,077,Central Finland Region,Jyväskylä,Hankasalmi,Ristimäki,Ristimäki,"Ristimaeki,Ristimaki,Ristimjaki,Ristimäki,Ристимяки",0,41540
640930,FI,11,111,63.40203,27.09465,140,Northern Savo,Ylä-Savo,Iisalmi,Pörsänmäki,Pörsänmäki,"Persjanmjaki,Poersaenmaeki,Porsanmaki,Pörsänmäki,Персянмяки",0,74550
648455,FI,12,122,62.80185,31.12208,146,North Karelia,Joensuu,Ilomantsi,Lehtovaara,Lehtovaara,"Lehtovaara,Lekhtovara,Лехтовара",0,82960
650966,FI,11,111,63.44845,27.1579,140,Northern Savo,Ylä-Savo,Iisalmi,Kotikylä,Kotikylä,,0,74540
7644996,FI,10,105,62.2543,27.55204,171,Southern Savonia,Pieksämäki,Joroinen,Maavesi,Maavesi,,0,77460
631573,FI,11,112,63.13421,28.48138,297,Northern Savo,Kuopio,Kuopio,Viitaniemi,Viitaniemi,"Viitaniemi,Vitaniemi,Витаниеми",0,73710
632539,FI,04,043,61.01667,22.7,102,Satakunta,Pori,Huittinen,Vampula,Vampula,Vambula,1743,32610
636464,FI,19,197,67.41667,26.6,758,Lapland,Pohjois-Lappi,Sodankylä,Sodankylä,Sodankylä,"SOT,Soadegilli,Soađegilli,Sodankjulja,Sodankyla,Sodankylae,Sodankylae vald,Sodankylä,Sodankylä vald,Sodankyulya,sodankwille,sodankyura,suo dan qu lai,Соданкюля,ソダンキュラ,索丹屈莱,소단퀼레",8942,99600
641068,FI,12,122,63.16768,29.16941,176,North Karelia,Joensuu,Juuka,Polvela,Polvela,"Polvela,Polvelo,Полвело",0,83870
641279,FI,06,064,61.48226,23.57654,536,Pirkanmaa,Tampere,Nokia,Pitkäniemi,Pitkäniemi,,0,33380
653874,FI,17,175,63.95739,25.37085,071,North Ostrobothnia Region,Haapavesi-Siikalatva,Haapavesi,Karsikas,Karsikas,"Karsikas,Карсикас",0,86690
654766,FI,07,071,61.29723,25.67059,016,Päijänne Tavastia,Lahti,Asikkala,Kalkkinen,Kalkkinen,"Kalkis,Kalkkinen,Калккинен",0,17240
661643,FI,19,196,67.60517,24.15138,273,Lapland,Tunturi-Lappi,Kolari,Äkäslompolo,Äkäslompolo,"Ehkjaslompolo,Экясломполо",394,95970
635877,FI,11,111,63.87317,27.43158,762,Northern Savo,Ylä-Savo,Sonkajärvi,Sukeva,Sukeva,"Sukeva,Сукева",0,74340
638869,FI,12,125,63.81856,28.58933,911,North Karelia,Pielisen Karjala,Valtimo,Rumo,Rumo,"Rumo,Румо",0,75790
640384,FI,08,082,60.49349,26.54346,624,Kymenlaakso,Kotka-Hamina,Pyttis,Pyhtää,Pyhtää,"Pjukhtjaa,Pyhtaeae,Pyhtaeae vald,Pyhtää,Pyhtää vald,Pyttis,pi he tai,Пюхтяа,皮赫泰",4964,49270
640405,FI,02,024,60.95,21.45,631,Southwest Finland,Vakka-Suomi,Pyhäranta,Pyhäranta,Pyhäranta,"Pitharanta,Pithäranta",2355,23950
642726,FI,04,041,61.22348,21.97504,050,Satakunta,Rauma,Eura,Panelia,Panelia,,0,27430
642726,FI,04,041,61.22348,21.97504,050,Satakunta,Rauma,Eura,Panelia As,Panelia,,0,27420
652901,FI,19,196,67.58986,23.55237,498,Lapland,Tunturi-Lappi,Muonio,Kihlanki,Kihlanki,,0,95950
661444,FI,08,082,60.53333,27.61667,935,Kymenlaakso,Kotka-Hamina,Virolahti,Ala-Pihlaja,Ala-Pihlaja,,0,49960
631191,FI,18,182,64.18538,26.99547,205,Kainuu,Kajaani,Kajaani,Vuolijoki,Vuolijoki,"Vuolijo,Vuolijoki,Вуолийо",2557,88270
632188,FI,06,064,61.6436,24.70516,562,Pirkanmaa,Tampere,Orivesi,Västilä,Västilä,,0,35270
644307,FI,09,091,60.96011,28.55104,405,South Karelia,Lappeenranta,Lappeenranta,Nuijamaa,Nuijamaa,"Nuijamaa,Nujjamaa,Нуйямаа",1199,54230
644976,FI,19,197,68.84696,28.30583,148,Lapland,Pohjois-Lappi,Inari,Nellim,Nellim,"Nellim,Nellimo,Nellimoe,Nellims,Nellimö,Njeae'llem,Njellim,Njeä'llem,Неллимс",0,99860
647327,FI,07,071,61.30014,26.07755,111,Päijänne Tavastia,Lahti,Heinola,Lusi,Lusi,"Lusi,Луси",0,19210
653281,FI,19,192,65.73641,24.56371,240,Lapland,Kemi-Tornio,Kemi,Kemi,Kemi,"Giepma,Gorad Kemi,KEM,Kemi,Kemis,ji mi,kai mi,kemi,kymy,Горад Кемі,Кеми,Кемі,كيمي,کیمی,ケミ,凯米,基米,케미",22641,"94700,94800,94100,94300,94720,94830,94600,94200,94900"
654242,FI,02,022,60.55317,23.30873,734,Southwest Finland,Salo,Salo,Kanunki,Kanunki,"Kanunki,Konunki",0,25340
632182,FI,02,021,60.08332,22.77618,322,Southwest Finland,Åboland-Turunmaa,Kimitoön,Vestlax,Vestlax,"Vastlax,Vestlax,Västlax",0,25820
635060,FI,15,152,62.73265,21.26338,280,Ostrobothnia Region,Vaasa,Korsnäs,Taklax,Taklax,"Taklaks,Taklax",0,66280
639406,FI,05,052,60.73769,24.77726,694,Kanta-Häme,Riihimäki,Riihimäki,Riihimäki,Riihimäki,"Regimaegi,Regimägi,Riihimaeki,Riihimäki,Rijgimjaki,Rijkhimjaki,Rikhimeki,li xi mai ji,lihimaeki,rihimaki,ryhy maky,ryhymaky,Рийхимяки,Рихимеки,Рійгімякі,ريهيماكي,ریحی ماکی,リーヒマキ,里希邁基,리히매키",26451,"11111,11310,11130,11910,11120,11100,11101,11710,11311"
654290,FI,10,101,62.11848,27.21375,491,Southern Savonia,Mikkeli,Mikkeli,Kantala,Kantala,"Kantala,Кантала",0,77380
656701,FI,06,064,61.29712,24.30279,635,Pirkanmaa,Tampere,Pälkäne,Iltasmäki,Iltasmäki,,0,36640
657586,FI,18,181,64.72029,28.62886,105,Kainuu,Kehys-Kainuu,Hyrynsalmi,Hoikka,Hoikka,,0,89430
7645676,FI,17,171,65.11326,25.3444,564,North Ostrobothnia Region,Oulu,Oulu,Kiviniemi,Kiviniemi,,0,90810
635698,FI,02,022,60.35,23.65,734,Southwest Finland,Salo,Salo,Suomusjärvi,Suomusjärvi,,1310,25410
639997,FI,15,153,62.61478,21.2612,545,Ostrobothnia Region,Sydösterbotten,Närpes,Rangsby,Rangsby,,0,64550
643636,FI,15,151,62.95,22.4,152,Ostrobothnia Region,Kyrönmaa,Isokyrö,Orismala,Orismala,"Orismala,Orismalan Kyla",0,61550
653503,FI,15,152,63.12191,22.51476,946,Ostrobothnia Region,Vaasa,Vörå,Kaurajärvi,Kaurajärvi,,0,66680
661520,FI,19,196,67.35492,24.88238,261,Lapland,Tunturi-Lappi,Kittilä,Alakylä,Alakylä,"Alakjulja,Alakyla,Alakylae,Alakylä,Алакюля",0,97470
632513,FI,14,141,62.19004,21.80273,151,South Ostrobothnia Region,Suupohja,Isojoki,Vanhakylä,Vanhakylä,"Gamla Stora,Gamla Storå,Vanhakyla,Vanhakylä",0,64810
647721,FI,02,024,60.68514,21.46846,895,Southwest Finland,Vakka-Suomi,Uusikaupunki,Lokalahti,Lokalahti,"Lokala,Lokalahti",0,23450
651038,FI,19,194,66.79153,27.45833,320,Lapland,Itä-Lappi,Kemijärvi,Kostamo,Kostamo,"Kostamo,Костамо",0,98450
653177,FI,10,105,62.10122,27.96337,171,Southern Savonia,Pieksämäki,Joroinen,Kerisalo,Kerisalo,"Kerisalo,Керисало",0,79660
657180,FI,04,043,61.18333,22.7,102,Satakunta,Pori,Huittinen,Huittinen,Huittinen,"Gujttinen,Huittinen,Huittineni linn,Vittis,hu yi di ning,hwytynn,Гуйттинен,Гуйттінен,هویتینن,ہوئیتینن,胡伊蒂寧",8952,32700
660674,FI,02,021,60.0921,22.56628,322,Southwest Finland,Åboland-Turunmaa,Kimitoön,Björkboda,Björkboda,,0,25860
661142,FI,17,177,64.21796,25.05474,563,North Ostrobothnia Region,Ylivieska,Oulainen,Annonen,Annonen,,0,86530
631994,FI,02,023,60.46667,21.66667,529,Southwest Finland,Turku,Naantali,Velkua,Velkua,Velkua,217,21195
637400,FI,02,023,60.34306,22.69642,738,Southwest Finland,Turku,Sauvo,Sauvo,Sauvo,"Sagu,Sauvo",2941,21570
637924,FI,12,122,62.58112,29.472,426,North Karelia,Joensuu,Liperi,Salokylä,Salokylä,"Salokyla,Salokylä,Salonkyla,Salonkylä",0,83130
650628,FI,17,173,65.57847,25.18814,139,North Ostrobothnia Region,Oulunkaari,Ii,Kuivaniemi Kk,Kuivaniemi,"Kuivaniemi,Kujvaniemi,Куйваниеми",1979,95110
652734,FI,11,112,63.11667,27.36667,297,Northern Savo,Kuopio,Kuopio,Kinnulanlahti,Kinnulanlahti,"Kinnulanlahti,Kinnulanlakhti,Киннуланлахти",0,71730
653342,FI,17,171,65.1285,25.3567,564,North Ostrobothnia Region,Oulu,Oulu,Kello,Kello,"Kello,Kiviniemi,Virpiniemi,Кивиниеми",0,90820
655112,FI,12,122,62.61309,29.1548,426,North Karelia,Joensuu,Liperi,Kaarnalampi,Kaarnalampi,,0,83340
656767,FI,17,173,65.52766,26.5734,615,North Ostrobothnia Region,Oulunkaari,Pudasjärvi,Ikosenniemi,Ikosenniemi,"Ikonen,Ikosenniemi",0,93180
659180,FI,05,051,60.99596,24.46434,109,Kanta-Häme,Hämeenlinna,Hämeenlinna,Hämeenlinna,Hämeenlinna,"Gjameenlinna,Haemeenlinna,Haemenlidn,Hemenlina,Hämeenlinna,Hämenlidn,Khameehnlinna,Khamenlinna,Khemenlina,Khjameehnlinna,Khjamenlinna,Tavastehus,Tavastum,hai men lin na,hamenrin'na,hamynlyna,hemenlinna,hmnlynh,Гямеенлінна,Хеменлина,Хяменлинна,Хямеэнлинна,Хӓмеэнлинна,המנלינה,هامينلينا,ہمین لننا,ہیمینلنا,ハメーンリンナ,海门林纳,헤멘린나",47261,"13300,13200,13210,13111,13101,13110,13220,13270,13530,13500,13430,13600,13100,13130,13250"
840277,FI,08,082,60.69223,27.4581,489,Kymenlaakso,Kotka-Hamina,Miehikkälä,Salo-Miehikkälä,Salo-Miehikkälä,,0,49770
10101831,FI,15,151,62.99047,22.0618,399,Ostrobothnia Region,Kyrönmaa,Laihia,Vedenoja,Vedenoja,Vedenoja,0,66430
630853,FI,18,181,65.23108,28.41726,777,Kainuu,Kehys-Kainuu,Suomussalmi,Näljänkä,Näljänkä,"Naljanka,Näljänkä,Ylinaljanka,Ylinäljänkä",0,89670
631376,FI,06,069,62.24759,23.78004,936,Pirkanmaa,Ylä-Pirkanmaa,Virrat,Virrat,Virrat,"Virats,Virdois,Virrat,Virrati linn,Virtois,Wirrat,wei la te,wrat,Виррат,Віррат,ورات,維拉特",7707,34800
633330,FI,06,063,61.08736,23.46661,887,Pirkanmaa,Etelä-Pirkanmaa,Urjala,Urjalankylä,Urjalankylä,,0,31720
634059,FI,02,023,60.68731,22.42804,853,Southwest Finland,Turku,Turku,Tortinmäki,Tortinmäki,,0,21340
637004,FI,11,112,63.27513,28.3449,297,Northern Savo,Kuopio,Kuopio,Siikajärvi,Keski-Siikajärvi,,0,73830
644002,FI,05,052,60.78333,25.03333,086,Kanta-Häme,Riihimäki,Hausjärvi,Oitti,Oitti,"Oitti,Ojtti,Ойтти",0,12100
649280,FI,14,146,63.11608,23.80289,934,South Ostrobothnia Region,Järviseutu,Vimpeli,Lakaniemi,Lakaniemi,,0,62840
650705,FI,18,181,64.13333,29.51667,290,Kainuu,Kehys-Kainuu,Kuhmo,Kuhmo,Kuhmo,"Kugmo,Kuhmo,Kuhmo linn,Kuhmoniemi,Kukhmo,ku he mo,kufumo,Кугмо,Кухмо,کوہمو,クフモ,庫赫莫",10214,88900
655069,FI,11,113,62.98333,28.5,204,Northern Savo,Koillis-Savo,Kaavi,Kaavi,Kaavi,"Kaavi,Kaavi vald,Kavi,kavu~i,Каави,Кави,カーヴィ",3538,73600
656155,FI,19,191,66.24676,25.34543,698,Lapland,Rovaniemi,Rovaniemi,Jaatila,Jaatila,,0,97170
656943,FI,09,091,60.9618,28.14056,405,South Karelia,Lappeenranta,Lappeenranta,Hytti,Hytti,,0,54310
658858,FI,10,101,61.83485,27.05126,491,Southern Savonia,Mikkeli,Mikkeli,Harjumaa,Harjumaa,,0,51420
